sim_id,SiSiSi_epsilon,SiSiSi_sigma,SiSiSi_a,SiSiSi_lambda,SiSiSi_gamma,SiSiSi_costheta0,SiSiSi_A,SiSiSi_B,SiSiSi_p,SiSiSi_q,SiSiSi_tol,reason
9000309.0,2.068708442730792,2.041564276114681,1.8103430410127546,-1.023345059513737,1.651613477910606,-0.3333333333333333,11.75816100855848,0.9027578479138174,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000310.0,2.143375114689477,1.7915860361789968,1.9891465654082403,19.395459469044972,1.664156849142822,-0.3333333333333333,-0.14789618527430548,0.5359625156950748,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000311.0,2.035695854866419,2.560723372292416,1.5938634153767375,31.63991444619401,1.6655112170396436,-0.3333333333333333,7.145153615232218,0.243118899540263,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
9000312.0,2.2150792402472415,2.3559762017565355,1.6058101163862843,19.356914175672323,-0.6953032774319223,-0.3333333333333333,8.40187053015134,0.4830960282876058,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000313.0,2.1301950160945666,2.0257261714329204,1.778146576515009,20.106486196748474,-0.03539634369366318,-0.3333333333333333,13.055026964127428,0.8020576916633532,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000314.0,2.2947866708092426,3.5828410904697954,0.7529342645561429,17.69281253878596,3.018684019858405,-0.3333333333333333,21.488526813057014,-0.33440564047027577,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000315.0,2.0660787171597463,1.2780129053768328,2.295518976172303,9.056127122797285,1.8457124190683691,-0.3333333333333333,-1.4455375324734083,0.7815387954610169,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000316.0,2.2376516249327927,1.9557723918244467,2.0853220680647118,42.34464936319992,1.8291558637315373,-0.3333333333333333,-0.6488349873392485,0.5123971554616154,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000317.0,2.1890147622770035,2.1797021016803066,1.8301855418055908,16.31949530030328,-0.07894469974368523,-0.3333333333333333,8.616417799619008,0.7246904527767004,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000318.0,2.2775798915364645,2.8777273486839703,1.3423401669459594,19.61678406322875,1.459174377472427,-0.3333333333333333,7.369309243283662,-0.009242448412122961,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000319.0,2.2656838025552823,2.017841781536186,2.0533518287591463,-0.056606006250717655,2.102974249987454,-0.3333333333333333,5.011238647865438,0.9027194907876843,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
9000320.0,2.19597717347223,3.0130132890297476,1.2327321091070251,21.562418883538577,1.6724652903521011,-0.3333333333333333,14.170850731111061,0.015817944535799433,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000000.0,2.1814599321011023,2.480631692510417,1.4969942529482827,21.85559970170242,-0.5489284464109649,-0.3333333333333333,17.026698612699015,0.6480823622710044,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000001.0,2.0230703751606094,1.778174154753331,2.232815915572575,39.47228644716391,-0.45630364228475184,-0.3333333333333333,5.408684279501049,1.4249536275206203,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000002.0,2.1371784897420607,1.4087070332395193,2.0662419480972725,33.26886270152805,-0.043192632025491395,-0.3333333333333333,6.762938690200162,0.9839418198265888,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000003.0,2.1512323780263825,3.3724577157347735,0.9796403905177213,30.811054083103357,1.453011815164424,-0.3333333333333333,19.077144669213816,-0.21739584769934817,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000004.0,2.2375274675331784,2.227804536077492,1.3331166998466675,9.993541923776991,-0.006793293838863179,-0.3333333333333333,19.258161409925243,0.6136291960449711,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000005.0,2.152130023598214,1.9376222338530775,1.8928383603858163,-2.292982005442795,1.2937649991795843,-0.3333333333333333,13.432053890650176,1.2604492868726656,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000006.0,2.110152151182049,2.233793020527819,1.8024418806163982,18.69781288131199,-0.218314572366751,-0.3333333333333333,6.556431487579102,0.6626876388704535,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000007.0,2.208419453363721,1.9509860318397334,2.013852962734476,32.47364047225462,2.665406162903386,-0.3333333333333333,-0.47542293542447567,0.8718311039512292,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000008.0,2.177182171202168,1.804183680842646,2.2191218686702543,16.65577988587996,1.6767387567831478,-0.3333333333333333,-2.0713756922162325,1.057467466549918,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000009.0,2.140221923726217,2.6336286703291156,1.105676745986705,30.640890498030544,2.3238080587717542,-0.3333333333333333,20.360960784158554,0.0877303053428728,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000010.0,2.210394036965856,2.7217972070451073,1.3800870558425455,30.57411364270626,2.4466835743403745,-0.3333333333333333,11.914725515379782,0.06491397115628983,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000011.0,2.24071101479262,2.3036255776124235,1.5830144116731335,38.505820696756516,-0.17389445840027873,-0.3333333333333333,6.393525876993455,0.15247795677833342,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000012.0,2.121613868312665,2.0120070484076944,1.5446458750649439,22.79700974878983,-0.0035308371482494216,-0.3333333333333333,19.939131373237938,0.9625004697084512,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000013.0,2.0870299210139107,2.118163971838991,1.8035906566477613,24.894234417381966,-0.15144902098355983,-0.3333333333333333,12.106953793482877,0.747687226100886,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000014.0,2.183615266950398,2.4653542110726816,1.7649046550920633,45.50187408081514,2.215642976117366,-0.3333333333333333,8.621356478403186,0.5532539181322801,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000015.0,2.1294586354342115,1.299049336902548,2.3680964751018125,17.06697148819572,-0.08312364958209528,-0.3333333333333333,3.0272991511680507,1.065210420706215,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000016.0,2.008013664003112,1.8816787251353608,1.8953478070689138,30.520516597506997,-0.6390402290403976,-0.3333333333333333,7.185561939510565,0.7825667489955265,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000017.0,2.050215903343027,2.2243922511614143,1.6063567967314492,-6.155635476944401,2.2451081804624304,-0.3333333333333333,11.340825923035373,0.6278294049647274,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000018.0,2.074043049164988,2.816341742032568,1.3047230350257752,34.70558112161872,-0.014257699539757085,-0.3333333333333333,16.207919092854098,0.4028642085222378,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000019.0,2.180729319751201,2.5737511144730303,1.2963189453584913,22.879119382928273,0.5101738922404997,-0.3333333333333333,10.755040720050939,-0.09029043933218406,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000020.0,2.127627265545264,3.623125963622976,0.9612165535061061,21.875697484305007,1.1383728901203887,-0.3333333333333333,18.18980488946422,-0.06449885334180533,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000021.0,2.030405163375405,3.0712477816730352,1.077041992247667,42.20621044215734,-0.011328605040275885,-0.3333333333333333,18.492331862719226,-0.010730417512455792,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000022.0,2.0014543549295616,2.9321570380046786,1.0725540529187008,12.304302478947386,1.2141316193641019,-0.3333333333333333,12.817692676515627,-0.16239613938576525,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000023.0,2.244914046671365,2.3234501444764892,1.5392468402405066,-3.012012163319679,0.5386529509791557,-0.3333333333333333,4.694554248989695,0.36101460900355054,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000024.0,2.280158738555782,2.457106893129675,1.400663799940045,42.92501741606454,-0.559436041757121,-0.3333333333333333,12.670272808408136,0.2285208190485182,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000025.0,2.204553744029088,2.9911627049530094,1.1312064653836376,43.631851403599626,0.6742057120889513,-0.3333333333333333,14.055739998098392,-0.03408347508619275,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000026.0,2.252744138984805,2.4374003471538304,1.5926716096001856,20.9354752496304,-0.27668273829163614,-0.3333333333333333,12.820358823886993,0.6894577811152298,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000027.0,2.227144129871222,2.300730813236644,1.541228760725321,-0.7496914512505244,1.186198337278805,-0.3333333333333333,12.757227216001015,0.5987032132964056,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000028.0,2.3340035390626745,2.8208194610245894,1.5182274617364369,29.650343370668192,1.0498860977135236,-0.3333333333333333,-0.6973609667912566,-0.16353137949943253,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000029.0,2.1202636464852818,1.3678861979342636,2.522341524393477,42.5441957658055,1.1242836906651141,-0.3333333333333333,-0.48183739897552513,1.416507487995254,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000030.0,2.1382108058043006,1.07553411593635,2.6010511807659022,24.784802737897234,1.2596853302496915,-0.3333333333333333,-0.5521890458400103,1.3367031173738484,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000031.0,2.156633737393377,2.622720193625939,1.3316932832031594,13.105289424774321,1.2325990967751457,-0.3333333333333333,14.399035188131096,-0.032813141589758676,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000032.0,2.1050210319322953,2.346754861842758,1.8997803044290213,20.93480905421469,2.475327855337285,-0.3333333333333333,9.510037422657565,0.8539934353459763,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000033.0,2.16792197720727,2.4721428456716716,1.437303513323268,28.95689575098179,1.8598664212386855,-0.3333333333333333,7.581412419487959,-0.007126247379474426,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000034.0,2.3264819715599105,2.8736130309535928,1.1833413528612835,37.04825683678,1.5813954943443882,-0.3333333333333333,17.43479867538261,-0.0949561053555234,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000035.0,2.13093082969474,2.375408373793938,1.671620419094731,27.417765568771014,2.2598555662469515,-0.3333333333333333,9.477465337494733,0.38386660198655953,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000036.0,2.042555739627953,2.076832519000064,1.7339134609084565,49.24007113502476,-0.049768487072441525,-0.3333333333333333,15.620441924586496,0.9515686988517735,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000037.0,2.2757234726355877,2.0983089522285865,1.9583661179864302,-0.1371035691681861,1.7523198177192265,-0.3333333333333333,3.332265973394346,0.8376975416435128,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000038.0,2.142060504982217,3.116317000118629,1.2431439270500824,24.514603523675575,0.750698016167142,-0.3333333333333333,11.23879359507204,-0.06804964885022297,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000039.0,2.3087409385814857,1.7144275047461555,1.8533687646821586,18.029199645997483,-0.2892329812863611,-0.3333333333333333,9.185558821844761,0.9315060136469961,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000040.0,2.1289996419416464,2.973355036187466,1.3523371420520096,26.22857110330169,0.327212675741835,-0.3333333333333333,14.067028499665621,-0.07102632698945177,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000041.0,2.0408682652114325,2.277203684323278,1.848444398751642,21.424788795672487,1.3637198377601982,-0.3333333333333333,-0.682157445798997,0.17110905028068624,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000042.0,2.2778184650812046,2.3315052282010176,1.4314280973255877,33.09142108678108,2.2339520414819893,-0.3333333333333333,11.46501084192979,0.25382284317325954,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000043.0,1.9396263679336954,3.097424558281292,1.290273872069934,29.3129505244719,1.4916381738793978,-0.3333333333333333,2.3995580142993465,-0.13093952732862646,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000044.0,2.23517942564544,2.410637754646901,2.0387472951489376,27.33569821488775,1.3727473048416992,-0.3333333333333333,-2.768439537801436,0.6957743255492592,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000045.0,2.1448038326347256,1.6435466484873107,2.1333809228571385,28.813130323948897,-0.06505230795476968,-0.3333333333333333,7.200061537057897,1.056370203535875,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000046.0,2.2380446876776205,2.0689233609122617,1.674264109817967,28.84278147764114,-0.05614902588299675,-0.3333333333333333,8.224497568484445,0.5766687962004224,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000047.0,2.253504478142187,3.1612880638273504,1.1697654061145695,26.754580869255165,2.4836331832711322,-0.3333333333333333,13.56155215435474,-0.1269680055928189,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000048.0,2.2239834224834,2.953059281236259,1.1519620466376308,15.943819950207748,0.41495339709731,-0.3333333333333333,16.936759439705863,-0.020152204210450386,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000049.0,2.131740001064199,1.9892306016173387,1.7954621251604344,-0.06500492760282128,2.1223710881761684,-0.3333333333333333,11.181217862991504,1.0056951384883215,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000050.0,2.114022965343602,3.48330788711605,0.9996369827556241,26.315661273785857,1.9613856276699937,-0.3333333333333333,18.99438742171499,-0.08287759417758578,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000051.0,2.07652400005617,2.512621016759887,1.4148244791620512,31.943529324504798,-0.057368331248800586,-0.3333333333333333,13.414273401229583,0.3725666309644633,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000052.0,2.1227837266676737,2.710128775114307,1.1304928049503795,10.8313233376539,-0.3071700148472436,-0.3333333333333333,23.66491827300807,0.12380584706185321,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000053.0,2.2260262635575483,2.1140867426299197,1.7099808422154097,24.38614563921893,-0.010194620262531484,-0.3333333333333333,16.239800501039138,0.9462216169701778,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000054.0,2.0939394637223225,1.1640709318137257,2.362767031565177,23.72634910212783,-0.06983791596998024,-0.3333333333333333,9.965832790576705,1.8863212992383291,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000055.0,2.3126607694614094,2.4450586053974765,1.5712752725002361,23.582859901693176,1.733954313853444,-0.3333333333333333,7.177392308847697,0.24239813103006458,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000056.0,2.098679998242212,2.216266373783618,1.730263903562511,30.243350591682983,-0.10095504669944966,-0.3333333333333333,11.540654657865453,0.7382426038901653,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000057.0,2.2682698639239565,3.768973638754055,0.9108610737933505,28.808347579001413,2.094229266369282,-0.3333333333333333,17.767876285613962,-0.0426434593178357,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000058.0,2.257694586806921,2.45150796211182,1.755885799666102,12.111577143597568,-0.18659737255092868,-0.3333333333333333,13.840075427816828,0.8211960985803266,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000059.0,2.2322859813905827,1.862148551840664,1.7608145037217724,5.8815199180857825,-0.017927934641556842,-0.3333333333333333,10.971089191069808,0.6624644707867787,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000060.0,2.171616423717075,1.491922774388063,1.6494961554449694,30.92017262222003,-0.2955129433934296,-0.3333333333333333,7.742499282244913,0.1777869719240346,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000061.0,2.0326759889925254,1.8665053617924505,2.2780107337152353,11.653300709356587,2.0024631284276286,-0.3333333333333333,6.863565087972585,1.3235093834767189,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000062.0,2.1911778721999235,3.1908878218406973,1.2561431583846396,20.818698273098676,2.3448228191165117,-0.3333333333333333,8.012127639408039,-0.23147369311198757,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000063.0,2.019913419267043,1.8398515655756362,1.8358173626465772,32.25978025155377,-0.01095986446986641,-0.3333333333333333,13.655057881407762,1.0119333327492712,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
10000064.0,2.119663185315556,2.5263924697507396,1.714418287782772,7.417649477691095,1.7829425902801606,-0.3333333333333333,7.269043750952701,0.5497001653203354,3.5,0.5,0.0,PypospackTaskManagerError: simulation time exceeded
10000065.0,2.1617606495123187,2.5543025976985816,1.3682658453446197,13.719649106502098,-0.21135299446599748,-0.3333333333333333,16.939016718564044,0.5882513954318366,3.5,0.5,0.0,LammpsSimulationError: Lammps excited with status 1.  If running an EAM potential this is most likely caused by an out-of-index exception because the electron density is too high when evaluating the embedding function.  The code for modifying max_rho for the embedding function is in pypospack.potential.EamPotential
