--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=1152432222

  rank     iter      seed   
R27:130 samples completed in 49.2216s. Avg_time = 0.3786. n_errors = 8
R15:60 samples completed in 22.8509s. Avg_time = 0.3808. n_errors = 1
R6:70 samples completed in 26.0035s. Avg_time = 0.3715. n_errors = 3
R8:90 samples completed in 33.0327s. Avg_time = 0.3670. n_errors = 6
R43:60 samples completed in 23.9548s. Avg_time = 0.3992. n_errors = 2
R23:120 samples completed in 46.4422s. Avg_time = 0.3870. n_errors = 1
R19:140 samples completed in 53.3891s. Avg_time = 0.3814. n_errors = 7
R5:50 samples completed in 19.5344s. Avg_time = 0.3907. n_errors = 1
R10:80 samples completed in 30.3754s. Avg_time = 0.3797. n_errors = 2
R24:140 samples completed in 52.9427s. Avg_time = 0.3782. n_errors = 7
R26:140 samples completed in 53.5390s. Avg_time = 0.3824. n_errors = 4
R35:140 samples completed in 53.5252s. Avg_time = 0.3823. n_errors = 5
R31:150 samples completed in 56.0213s. Avg_time = 0.3735. n_errors = 13
R39:60 samples completed in 22.5014s. Avg_time = 0.3750. n_errors = 3
R27:140 samples completed in 52.6278s. Avg_time = 0.3759. n_errors = 9
R15:70 samples completed in 26.2456s. Avg_time = 0.3749. n_errors = 2
R23:130 samples completed in 49.8385s. Avg_time = 0.3834. n_errors = 2
R8:100 samples completed in 36.8455s. Avg_time = 0.3685. n_errors = 6
R43:70 samples completed in 27.7516s. Avg_time = 0.3965. n_errors = 2
R6:80 samples completed in 29.9634s. Avg_time = 0.3745. n_errors = 3
R19:150 samples completed in 57.2631s. Avg_time = 0.3818. n_errors = 8
R24:150 samples completed in 55.9891s. Avg_time = 0.3733. n_errors = 9
R5:60 samples completed in 23.3881s. Avg_time = 0.3898. n_errors = 1
R10:90 samples completed in 34.1664s. Avg_time = 0.3796. n_errors = 2
R26:150 samples completed in 56.9648s. Avg_time = 0.3798. n_errors = 5
R35:150 samples completed in 57.3214s. Avg_time = 0.3821. n_errors = 5
R39:70 samples completed in 26.3355s. Avg_time = 0.3762. n_errors = 3
R27:150 samples completed in 56.4293s. Avg_time = 0.3762. n_errors = 9
R15:80 samples completed in 30.0960s. Avg_time = 0.3762. n_errors = 2
R23:140 samples completed in 53.3315s. Avg_time = 0.3809. n_errors = 3
R6:90 samples completed in 33.4019s. Avg_time = 0.3711. n_errors = 4
R43:80 samples completed in 31.5869s. Avg_time = 0.3948. n_errors = 2
R10:100 samples completed in 37.5128s. Avg_time = 0.3751. n_errors = 4
R5:70 samples completed in 27.2728s. Avg_time = 0.3896. n_errors = 1
R39:80 samples completed in 29.7864s. Avg_time = 0.3723. n_errors = 4
R15:90 samples completed in 33.6406s. Avg_time = 0.3738. n_errors = 3
R23:150 samples completed in 57.1547s. Avg_time = 0.3810. n_errors = 3
R6:100 samples completed in 36.9614s. Avg_time = 0.3696. n_errors = 5
R8:120 samples completed in 44.5379s. Avg_time = 0.3711. n_errors = 6
R43:90 samples completed in 35.6104s. Avg_time = 0.3957. n_errors = 2
R10:110 samples completed in 41.4285s. Avg_time = 0.3766. n_errors = 4
R5:80 samples completed in 31.1819s. Avg_time = 0.3898. n_errors = 1
R39:90 samples completed in 33.6068s. Avg_time = 0.3734. n_errors = 4
R6:110 samples completed in 40.0184s. Avg_time = 0.3638. n_errors = 7
R15:100 samples completed in 37.4480s. Avg_time = 0.3745. n_errors = 3
R8:130 samples completed in 48.4689s. Avg_time = 0.3728. n_errors = 6
R43:100 samples completed in 39.6450s. Avg_time = 0.3965. n_errors = 2
R10:120 samples completed in 45.2877s. Avg_time = 0.3774. n_errors = 5
R5:90 samples completed in 35.1495s. Avg_time = 0.3906. n_errors = 1
R39:100 samples completed in 36.8681s. Avg_time = 0.3687. n_errors = 6
R6:120 samples completed in 43.9736s. Avg_time = 0.3664. n_errors = 8
R15:110 samples completed in 41.3727s. Avg_time = 0.3761. n_errors = 3
R8:140 samples completed in 52.1734s. Avg_time = 0.3727. n_errors = 7
R43:110 samples completed in 43.3562s. Avg_time = 0.3941. n_errors = 3
R10:130 samples completed in 49.0937s. Avg_time = 0.3776. n_errors = 5
R39:110 samples completed in 40.3231s. Avg_time = 0.3666. n_errors = 7
R5:100 samples completed in 39.0237s. Avg_time = 0.3902. n_errors = 1
R6:130 samples completed in 47.8931s. Avg_time = 0.3684. n_errors = 8
R15:120 samples completed in 45.3007s. Avg_time = 0.3775. n_errors = 3
R8:150 samples completed in 55.9747s. Avg_time = 0.3732. n_errors = 7
R43:120 samples completed in 47.2536s. Avg_time = 0.3938. n_errors = 3
R10:140 samples completed in 52.8977s. Avg_time = 0.3778. n_errors = 5
R39:120 samples completed in 44.0983s. Avg_time = 0.3675. n_errors = 7
R5:110 samples completed in 42.8215s. Avg_time = 0.3893. n_errors = 1
R6:140 samples completed in 51.3447s. Avg_time = 0.3667. n_errors = 9
R15:130 samples completed in 49.3205s. Avg_time = 0.3794. n_errors = 3
R10:150 samples completed in 56.2990s. Avg_time = 0.3753. n_errors = 6
R43:130 samples completed in 51.1321s. Avg_time = 0.3933. n_errors = 3
R5:120 samples completed in 46.2280s. Avg_time = 0.3852. n_errors = 3
R39:130 samples completed in 48.2172s. Avg_time = 0.3709. n_errors = 7
R6:150 samples completed in 55.1685s. Avg_time = 0.3678. n_errors = 9
R15:140 samples completed in 53.0964s. Avg_time = 0.3793. n_errors = 3
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
R5:130 samples completed in 49.6693s. Avg_time = 0.3821. n_errors = 4
R43:140 samples completed in 54.9056s. Avg_time = 0.3922. n_errors = 3
R39:140 samples completed in 52.0066s. Avg_time = 0.3715. n_errors = 7
Chiu1999_h:0.1711914062499997
R15:150 samples completed in 56.7900s. Avg_time = 0.3786. n_errors = 4
R37:10 samples completed in 3.8751s. Avg_time = 0.3875. n_errors = 0
R59:10 samples completed in 3.8771s. Avg_time = 0.3877. n_errors = 1
R5:140 samples completed in 53.0959s. Avg_time = 0.3793. n_errors = 5
R43:150 samples completed in 58.7037s. Avg_time = 0.3914. n_errors = 3
Chiu1999_h:0.1711914062499997
R39:150 samples completed in 55.4319s. Avg_time = 0.3695. n_errors = 8
Chiu1999_h:0.1711914062499997
R58:10 samples completed in 3.8612s. Avg_time = 0.3861. n_errors = 0
Chiu1999_h:0.1711914062499997
R37:20 samples completed in 7.7300s. Avg_time = 0.3865. n_errors = 0
R5:150 samples completed in 56.9091s. Avg_time = 0.3794. n_errors = 5
R59:20 samples completed in 7.8412s. Avg_time = 0.3921. n_errors = 1
R55:10 samples completed in 3.4607s. Avg_time = 0.3461. n_errors = 1
R58:20 samples completed in 7.8126s. Avg_time = 0.3906. n_errors = 0
R51:10 samples completed in 4.1135s. Avg_time = 0.4114. n_errors = 0
R60:10 samples completed in 3.5769s. Avg_time = 0.3577. n_errors = 1
R37:30 samples completed in 11.6387s. Avg_time = 0.3880. n_errors = 0
R59:30 samples completed in 11.4499s. Avg_time = 0.3817. n_errors = 2
R55:20 samples completed in 7.3199s. Avg_time = 0.3660. n_errors = 1
R58:30 samples completed in 11.2939s. Avg_time = 0.3765. n_errors = 1
R51:20 samples completed in 7.6199s. Avg_time = 0.3810. n_errors = 1
R60:20 samples completed in 7.3617s. Avg_time = 0.3681. n_errors = 2
R37:40 samples completed in 15.0921s. Avg_time = 0.3773. n_errors = 1
R59:40 samples completed in 14.9124s. Avg_time = 0.3728. n_errors = 3
R55:30 samples completed in 11.1633s. Avg_time = 0.3721. n_errors = 1
Chiu1999_h:0.1711914062499997
R58:40 samples completed in 15.2300s. Avg_time = 0.3807. n_errors = 1
R51:30 samples completed in 11.4965s. Avg_time = 0.3832. n_errors = 1
R60:30 samples completed in 11.2057s. Avg_time = 0.3735. n_errors = 2
R59:50 samples completed in 18.6553s. Avg_time = 0.3731. n_errors = 4
R37:50 samples completed in 18.9310s. Avg_time = 0.3786. n_errors = 1
R55:40 samples completed in 15.0058s. Avg_time = 0.3751. n_errors = 1
R45:10 samples completed in 3.8357s. Avg_time = 0.3836. n_errors = 0
Chiu1999_h:0.1711914062499997
R58:50 samples completed in 19.0711s. Avg_time = 0.3814. n_errors = 1
R51:40 samples completed in 15.4611s. Avg_time = 0.3865. n_errors = 1
Chiu1999_h:0.1711914062499997
R59:60 samples completed in 22.4865s. Avg_time = 0.3748. n_errors = 4
Chiu1999_h:0.1711914062499997
R37:60 samples completed in 22.8524s. Avg_time = 0.3809. n_errors = 1
R60:40 samples completed in 15.2269s. Avg_time = 0.3807. n_errors = 2
R55:50 samples completed in 18.8290s. Avg_time = 0.3766. n_errors = 1
R45:20 samples completed in 7.5733s. Avg_time = 0.3787. n_errors = 1
R41:10 samples completed in 4.0698s. Avg_time = 0.4070. n_errors = 0
R58:60 samples completed in 23.0128s. Avg_time = 0.3835. n_errors = 1
R51:50 samples completed in 19.3333s. Avg_time = 0.3867. n_errors = 1
R59:70 samples completed in 25.5560s. Avg_time = 0.3651. n_errors = 6
R29:10 samples completed in 3.8366s. Avg_time = 0.3837. n_errors = 0
R57:10 samples completed in 3.8855s. Avg_time = 0.3886. n_errors = 0
R60:50 samples completed in 19.0800s. Avg_time = 0.3816. n_errors = 2
R37:70 samples completed in 26.7878s. Avg_time = 0.3827. n_errors = 1
R45:30 samples completed in 11.4168s. Avg_time = 0.3806. n_errors = 1
Chiu1999_h:0.1711914062499997
R55:60 samples completed in 22.9986s. Avg_time = 0.3833. n_errors = 2
R58:70 samples completed in 26.4559s. Avg_time = 0.3779. n_errors = 2
R51:60 samples completed in 22.7427s. Avg_time = 0.3790. n_errors = 3
R41:20 samples completed in 7.9762s. Avg_time = 0.3988. n_errors = 0
R29:20 samples completed in 7.2948s. Avg_time = 0.3647. n_errors = 1
R59:80 samples completed in 29.4227s. Avg_time = 0.3678. n_errors = 6
R60:60 samples completed in 22.4338s. Avg_time = 0.3739. n_errors = 4
R57:20 samples completed in 7.8175s. Avg_time = 0.3909. n_errors = 0
Chiu1999_h:0.1711914062499997
R37:80 samples completed in 30.7301s. Avg_time = 0.3841. n_errors = 1
Chiu1999_h:0.1711914062499997
R45:40 samples completed in 15.4602s. Avg_time = 0.3865. n_errors = 1
R33:10 samples completed in 4.1966s. Avg_time = 0.4197. n_errors = 0
Chiu1999_h:0.1711914062499997
R55:70 samples completed in 27.2034s. Avg_time = 0.3886. n_errors = 2
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
R58:80 samples completed in 30.5529s. Avg_time = 0.3819. n_errors = 2
R51:70 samples completed in 26.8983s. Avg_time = 0.3843. n_errors = 3
R41:30 samples completed in 12.1938s. Avg_time = 0.4065. n_errors = 0
R29:30 samples completed in 11.4966s. Avg_time = 0.3832. n_errors = 1
R59:90 samples completed in 33.5573s. Avg_time = 0.3729. n_errors = 6
R60:70 samples completed in 26.5518s. Avg_time = 0.3793. n_errors = 4
Chiu1999_h:0.1711914062499997
R2:10 samples completed in 3.0477s. Avg_time = 0.3048. n_errors = 3
R48:10 samples completed in 3.8510s. Avg_time = 0.3851. n_errors = 1
Chiu1999_h:0.1711914062499997
R57:30 samples completed in 12.0184s. Avg_time = 0.4006. n_errors = 0
R37:90 samples completed in 34.9420s. Avg_time = 0.3882. n_errors = 1
R53:10 samples completed in 3.4884s. Avg_time = 0.3488. n_errors = 1
R45:50 samples completed in 19.4546s. Avg_time = 0.3891. n_errors = 1
R33:20 samples completed in 8.0676s. Avg_time = 0.4034. n_errors = 0
R55:80 samples completed in 31.0362s. Avg_time = 0.3880. n_errors = 2
R21:10 samples completed in 3.8539s. Avg_time = 0.3854. n_errors = 0
R12:10 samples completed in 3.8632s. Avg_time = 0.3863. n_errors = 0
R58:90 samples completed in 34.2965s. Avg_time = 0.3811. n_errors = 3
Chiu1999_h:0.1711914062499997
R51:80 samples completed in 30.8609s. Avg_time = 0.3858. n_errors = 3
R41:40 samples completed in 16.0872s. Avg_time = 0.4022. n_errors = 0
R29:40 samples completed in 15.4213s. Avg_time = 0.3855. n_errors = 1
R59:100 samples completed in 37.3854s. Avg_time = 0.3739. n_errors = 6
R61:10 samples completed in 3.4660s. Avg_time = 0.3466. n_errors = 1
R60:80 samples completed in 30.3775s. Avg_time = 0.3797. n_errors = 4
Chiu1999_h:0.1711914062499997
R2:20 samples completed in 7.0286s. Avg_time = 0.3514. n_errors = 3
R48:20 samples completed in 7.7809s. Avg_time = 0.3890. n_errors = 1
R63:10 samples completed in 3.7853s. Avg_time = 0.3785. n_errors = 0
R57:40 samples completed in 15.9214s. Avg_time = 0.3980. n_errors = 0
R37:100 samples completed in 38.7556s. Avg_time = 0.3876. n_errors = 1
R53:20 samples completed in 7.3918s. Avg_time = 0.3696. n_errors = 1
R45:60 samples completed in 23.2345s. Avg_time = 0.3872. n_errors = 1
R55:90 samples completed in 34.8389s. Avg_time = 0.3871. n_errors = 2
R33:30 samples completed in 11.9824s. Avg_time = 0.3994. n_errors = 0
R21:20 samples completed in 7.6901s. Avg_time = 0.3845. n_errors = 0
R12:20 samples completed in 7.6471s. Avg_time = 0.3824. n_errors = 0
R58:100 samples completed in 38.0717s. Avg_time = 0.3807. n_errors = 3
R41:50 samples completed in 19.5798s. Avg_time = 0.3916. n_errors = 1
R62:10 samples completed in 3.7781s. Avg_time = 0.3778. n_errors = 0
R51:90 samples completed in 34.6467s. Avg_time = 0.3850. n_errors = 3
R29:50 samples completed in 19.1958s. Avg_time = 0.3839. n_errors = 1
R59:110 samples completed in 41.1448s. Avg_time = 0.3740. n_errors = 6
R61:20 samples completed in 7.3022s. Avg_time = 0.3651. n_errors = 1
Chiu1999_h:0.1711914062499997
R60:90 samples completed in 34.3277s. Avg_time = 0.3814. n_errors = 4
R2:30 samples completed in 10.6453s. Avg_time = 0.3548. n_errors = 4
R48:30 samples completed in 11.3795s. Avg_time = 0.3793. n_errors = 2
R25:10 samples completed in 4.0310s. Avg_time = 0.4031. n_errors = 0
R63:20 samples completed in 7.6905s. Avg_time = 0.3845. n_errors = 0
R37:110 samples completed in 42.7033s. Avg_time = 0.3882. n_errors = 1
R57:50 samples completed in 20.2079s. Avg_time = 0.4042. n_errors = 0
R55:100 samples completed in 38.3340s. Avg_time = 0.3833. n_errors = 3
R45:70 samples completed in 27.1707s. Avg_time = 0.3882. n_errors = 1
R58:110 samples completed in 41.4579s. Avg_time = 0.3769. n_errors = 5
R53:30 samples completed in 11.5650s. Avg_time = 0.3855. n_errors = 1
R21:30 samples completed in 11.5244s. Avg_time = 0.3841. n_errors = 1
R12:30 samples completed in 11.5963s. Avg_time = 0.3865. n_errors = 0
R33:40 samples completed in 16.1236s. Avg_time = 0.4031. n_errors = 0
R62:20 samples completed in 7.2699s. Avg_time = 0.3635. n_errors = 1
R51:100 samples completed in 38.5158s. Avg_time = 0.3852. n_errors = 3
R41:60 samples completed in 23.6400s. Avg_time = 0.3940. n_errors = 1
R29:60 samples completed in 23.0641s. Avg_time = 0.3844. n_errors = 1
R60:100 samples completed in 37.5997s. Avg_time = 0.3760. n_errors = 6
R61:30 samples completed in 11.0408s. Avg_time = 0.3680. n_errors = 2
R59:120 samples completed in 45.1587s. Avg_time = 0.3763. n_errors = 6
R2:40 samples completed in 14.1810s. Avg_time = 0.3545. n_errors = 5
R17:10 samples completed in 3.9747s. Avg_time = 0.3975. n_errors = 0
R25:20 samples completed in 7.7730s. Avg_time = 0.3887. n_errors = 1
R63:30 samples completed in 11.3639s. Avg_time = 0.3788. n_errors = 1
R48:40 samples completed in 15.4533s. Avg_time = 0.3863. n_errors = 2
R37:120 samples completed in 46.4395s. Avg_time = 0.3870. n_errors = 1
R57:60 samples completed in 24.0509s. Avg_time = 0.4008. n_errors = 0
R55:110 samples completed in 42.0735s. Avg_time = 0.3825. n_errors = 3
R45:80 samples completed in 30.9459s. Avg_time = 0.3868. n_errors = 1
R58:120 samples completed in 45.2136s. Avg_time = 0.3768. n_errors = 5
R33:50 samples completed in 19.6118s. Avg_time = 0.3922. n_errors = 1
R21:40 samples completed in 15.3183s. Avg_time = 0.3830. n_errors = 4
R53:40 samples completed in 15.5322s. Avg_time = 0.3883. n_errors = 1
R62:30 samples completed in 10.9340s. Avg_time = 0.3645. n_errors = 2
R12:40 samples completed in 15.3911s. Avg_time = 0.3848. n_errors = 0
R51:110 samples completed in 41.9155s. Avg_time = 0.3810. n_errors = 5
R41:70 samples completed in 27.1725s. Avg_time = 0.3882. n_errors = 2
R29:70 samples completed in 26.6174s. Avg_time = 0.3802. n_errors = 2
R60:110 samples completed in 41.3468s. Avg_time = 0.3759. n_errors = 8
R61:40 samples completed in 14.7963s. Avg_time = 0.3699. n_errors = 3
R59:130 samples completed in 49.0151s. Avg_time = 0.3770. n_errors = 6
R2:50 samples completed in 18.1156s. Avg_time = 0.3623. n_errors = 5
R17:20 samples completed in 7.9019s. Avg_time = 0.3951. n_errors = 1
R25:30 samples completed in 11.7459s. Avg_time = 0.3915. n_errors = 2
R63:40 samples completed in 15.1995s. Avg_time = 0.3800. n_errors = 2
R48:50 samples completed in 19.4364s. Avg_time = 0.3887. n_errors = 2
R37:130 samples completed in 50.2807s. Avg_time = 0.3868. n_errors = 1
R45:90 samples completed in 34.4423s. Avg_time = 0.3827. n_errors = 2
R55:120 samples completed in 45.9088s. Avg_time = 0.3826. n_errors = 3
R21:50 samples completed in 18.6601s. Avg_time = 0.3732. n_errors = 7
R57:70 samples completed in 28.1401s. Avg_time = 0.4020. n_errors = 0
R33:60 samples completed in 23.2058s. Avg_time = 0.3868. n_errors = 2
R58:130 samples completed in 49.0513s. Avg_time = 0.3773. n_errors = 5
R53:50 samples completed in 19.1356s. Avg_time = 0.3827. n_errors = 3
R62:40 samples completed in 14.7764s. Avg_time = 0.3694. n_errors = 2
R12:50 samples completed in 19.2381s. Avg_time = 0.3848. n_errors = 0
R51:120 samples completed in 45.8040s. Avg_time = 0.3817. n_errors = 5
R41:80 samples completed in 31.1483s. Avg_time = 0.3894. n_errors = 2
R60:120 samples completed in 44.7864s. Avg_time = 0.3732. n_errors = 9
R29:80 samples completed in 30.3805s. Avg_time = 0.3798. n_errors = 2
R61:50 samples completed in 18.6500s. Avg_time = 0.3730. n_errors = 4
R59:140 samples completed in 52.8127s. Avg_time = 0.3772. n_errors = 6
Chiu1999_h:0.1711914062499997
R17:30 samples completed in 11.8072s. Avg_time = 0.3936. n_errors = 2
R63:50 samples completed in 18.9287s. Avg_time = 0.3786. n_errors = 3
R25:40 samples completed in 15.6525s. Avg_time = 0.3913. n_errors = 2
R48:60 samples completed in 23.3378s. Avg_time = 0.3890. n_errors = 2
R37:140 samples completed in 54.1165s. Avg_time = 0.3865. n_errors = 1
R2:60 samples completed in 22.7810s. Avg_time = 0.3797. n_errors = 5
R33:70 samples completed in 26.3716s. Avg_time = 0.3767. n_errors = 4
R45:100 samples completed in 37.8478s. Avg_time = 0.3785. n_errors = 3
R55:130 samples completed in 49.3448s. Avg_time = 0.3796. n_errors = 5
R57:80 samples completed in 31.6527s. Avg_time = 0.3957. n_errors = 1
R58:140 samples completed in 52.4716s. Avg_time = 0.3748. n_errors = 6
R21:60 samples completed in 22.4731s. Avg_time = 0.3746. n_errors = 7
R62:50 samples completed in 18.1775s. Avg_time = 0.3635. n_errors = 3
R51:130 samples completed in 49.2376s. Avg_time = 0.3788. n_errors = 6
R12:60 samples completed in 23.0219s. Avg_time = 0.3837. n_errors = 1
R53:60 samples completed in 23.2616s. Avg_time = 0.3877. n_errors = 3
R41:90 samples completed in 35.1632s. Avg_time = 0.3907. n_errors = 2
R60:130 samples completed in 48.5486s. Avg_time = 0.3735. n_errors = 9
R29:90 samples completed in 34.1442s. Avg_time = 0.3794. n_errors = 2
R61:60 samples completed in 22.3834s. Avg_time = 0.3731. n_errors = 4
R59:150 samples completed in 56.5913s. Avg_time = 0.3773. n_errors = 6
R63:60 samples completed in 22.5979s. Avg_time = 0.3766. n_errors = 4
R7:10 samples completed in 3.8692s. Avg_time = 0.3869. n_errors = 0
R17:40 samples completed in 15.6953s. Avg_time = 0.3924. n_errors = 2
R25:50 samples completed in 19.5066s. Avg_time = 0.3901. n_errors = 3
R33:80 samples completed in 29.8940s. Avg_time = 0.3737. n_errors = 5
R37:150 samples completed in 57.8557s. Avg_time = 0.3857. n_errors = 1
R45:110 samples completed in 41.5152s. Avg_time = 0.3774. n_errors = 4
R55:140 samples completed in 53.0686s. Avg_time = 0.3791. n_errors = 6
R2:70 samples completed in 26.8060s. Avg_time = 0.3829. n_errors = 5
R48:70 samples completed in 27.5625s. Avg_time = 0.3937. n_errors = 2
R57:90 samples completed in 35.4224s. Avg_time = 0.3936. n_errors = 2
R58:150 samples completed in 56.2922s. Avg_time = 0.3753. n_errors = 6
R21:70 samples completed in 26.2565s. Avg_time = 0.3751. n_errors = 7
R62:60 samples completed in 22.0001s. Avg_time = 0.3667. n_errors = 3
R53:70 samples completed in 26.7836s. Avg_time = 0.3826. n_errors = 4
R51:140 samples completed in 53.0221s. Avg_time = 0.3787. n_errors = 6
R12:70 samples completed in 26.9204s. Avg_time = 0.3846. n_errors = 1
R60:140 samples completed in 51.9544s. Avg_time = 0.3711. n_errors = 10
R29:100 samples completed in 37.4842s. Avg_time = 0.3748. n_errors = 5
R41:100 samples completed in 39.1195s. Avg_time = 0.3912. n_errors = 2
R61:70 samples completed in 26.1518s. Avg_time = 0.3736. n_errors = 4
R63:70 samples completed in 26.0222s. Avg_time = 0.3717. n_errors = 5
R25:60 samples completed in 22.9900s. Avg_time = 0.3832. n_errors = 4
R7:20 samples completed in 7.7503s. Avg_time = 0.3875. n_errors = 0
R17:50 samples completed in 19.5596s. Avg_time = 0.3912. n_errors = 2
R55:150 samples completed in 56.4506s. Avg_time = 0.3763. n_errors = 7
R33:90 samples completed in 33.7494s. Avg_time = 0.3750. n_errors = 5
R45:120 samples completed in 45.3030s. Avg_time = 0.3775. n_errors = 4
R2:80 samples completed in 30.5979s. Avg_time = 0.3825. n_errors = 5
R48:80 samples completed in 31.3437s. Avg_time = 0.3918. n_errors = 3
R57:100 samples completed in 39.3005s. Avg_time = 0.3930. n_errors = 2
R62:70 samples completed in 25.3895s. Avg_time = 0.3627. n_errors = 4
R21:80 samples completed in 30.0407s. Avg_time = 0.3755. n_errors = 7
R51:150 samples completed in 56.8124s. Avg_time = 0.3787. n_errors = 6
R53:80 samples completed in 30.7447s. Avg_time = 0.3843. n_errors = 4
R12:80 samples completed in 30.7785s. Avg_time = 0.3847. n_errors = 1
R60:150 samples completed in 55.7756s. Avg_time = 0.3718. n_errors = 10
R29:110 samples completed in 41.3070s. Avg_time = 0.3755. n_errors = 5
R41:110 samples completed in 43.0297s. Avg_time = 0.3912. n_errors = 2
R61:80 samples completed in 29.9626s. Avg_time = 0.3745. n_errors = 4
R63:80 samples completed in 29.9373s. Avg_time = 0.3742. n_errors = 5
R7:30 samples completed in 11.5091s. Avg_time = 0.3836. n_errors = 1
R45:130 samples completed in 48.7416s. Avg_time = 0.3749. n_errors = 5
R25:70 samples completed in 27.0090s. Avg_time = 0.3858. n_errors = 4
R17:60 samples completed in 23.4396s. Avg_time = 0.3907. n_errors = 2
R33:100 samples completed in 37.6791s. Avg_time = 0.3768. n_errors = 5
R2:90 samples completed in 34.1184s. Avg_time = 0.3791. n_errors = 6
R57:110 samples completed in 42.8097s. Avg_time = 0.3892. n_errors = 3
R21:90 samples completed in 33.5659s. Avg_time = 0.3730. n_errors = 8
R48:90 samples completed in 35.4562s. Avg_time = 0.3940. n_errors = 3
R62:80 samples completed in 29.3627s. Avg_time = 0.3670. n_errors = 4
R53:90 samples completed in 34.3179s. Avg_time = 0.3813. n_errors = 5
R12:90 samples completed in 34.1936s. Avg_time = 0.3799. n_errors = 3
R61:90 samples completed in 33.0392s. Avg_time = 0.3671. n_errors = 6
R29:120 samples completed in 45.3711s. Avg_time = 0.3781. n_errors = 5
R41:120 samples completed in 46.9534s. Avg_time = 0.3913. n_errors = 2
R17:70 samples completed in 26.6836s. Avg_time = 0.3812. n_errors = 4
R63:90 samples completed in 33.8317s. Avg_time = 0.3759. n_errors = 5
R7:40 samples completed in 15.0139s. Avg_time = 0.3753. n_errors = 2
R45:140 samples completed in 52.5658s. Avg_time = 0.3755. n_errors = 5
R25:80 samples completed in 30.9219s. Avg_time = 0.3865. n_errors = 4
R2:100 samples completed in 37.9395s. Avg_time = 0.3794. n_errors = 6
R57:120 samples completed in 46.6592s. Avg_time = 0.3888. n_errors = 3
R21:100 samples completed in 37.3649s. Avg_time = 0.3736. n_errors = 8
R33:110 samples completed in 41.9385s. Avg_time = 0.3813. n_errors = 6
R62:90 samples completed in 33.1720s. Avg_time = 0.3686. n_errors = 4
R48:100 samples completed in 39.3747s. Avg_time = 0.3937. n_errors = 3
R12:100 samples completed in 37.8747s. Avg_time = 0.3787. n_errors = 4
R53:100 samples completed in 38.2266s. Avg_time = 0.3823. n_errors = 5
R61:100 samples completed in 36.7038s. Avg_time = 0.3670. n_errors = 7
R29:130 samples completed in 49.1366s. Avg_time = 0.3780. n_errors = 5
R63:100 samples completed in 36.8405s. Avg_time = 0.3684. n_errors = 7
R41:130 samples completed in 50.7967s. Avg_time = 0.3907. n_errors = 2
R17:80 samples completed in 30.1620s. Avg_time = 0.3770. n_errors = 5
R7:50 samples completed in 18.8581s. Avg_time = 0.3772. n_errors = 2
R45:150 samples completed in 56.3244s. Avg_time = 0.3755. n_errors = 5
R25:90 samples completed in 34.7602s. Avg_time = 0.3862. n_errors = 4
R62:100 samples completed in 36.2217s. Avg_time = 0.3622. n_errors = 6
R2:110 samples completed in 41.7887s. Avg_time = 0.3799. n_errors = 6
R57:130 samples completed in 50.3914s. Avg_time = 0.3876. n_errors = 4
R33:120 samples completed in 45.3832s. Avg_time = 0.3782. n_errors = 7
R21:110 samples completed in 41.1709s. Avg_time = 0.3743. n_errors = 8
R53:110 samples completed in 41.6776s. Avg_time = 0.3789. n_errors = 6
R48:110 samples completed in 43.2228s. Avg_time = 0.3929. n_errors = 3
R12:110 samples completed in 41.6996s. Avg_time = 0.3791. n_errors = 4
R61:110 samples completed in 40.4308s. Avg_time = 0.3676. n_errors = 8
R29:140 samples completed in 52.8353s. Avg_time = 0.3774. n_errors = 6
R63:110 samples completed in 40.6078s. Avg_time = 0.3692. n_errors = 7
R41:140 samples completed in 54.6392s. Avg_time = 0.3903. n_errors = 2
R17:90 samples completed in 34.1318s. Avg_time = 0.3792. n_errors = 5
R7:60 samples completed in 22.7024s. Avg_time = 0.3784. n_errors = 2
R62:110 samples completed in 39.8315s. Avg_time = 0.3621. n_errors = 8
R25:100 samples completed in 38.7226s. Avg_time = 0.3872. n_errors = 4
R2:120 samples completed in 45.5649s. Avg_time = 0.3797. n_errors = 8
R57:140 samples completed in 54.2510s. Avg_time = 0.3875. n_errors = 4
R33:130 samples completed in 49.2455s. Avg_time = 0.3788. n_errors = 7
R21:120 samples completed in 45.0168s. Avg_time = 0.3751. n_errors = 8
R48:120 samples completed in 46.7018s. Avg_time = 0.3892. n_errors = 4
R12:120 samples completed in 45.1665s. Avg_time = 0.3764. n_errors = 5
R53:120 samples completed in 45.5911s. Avg_time = 0.3799. n_errors = 6
R61:120 samples completed in 43.8723s. Avg_time = 0.3656. n_errors = 9
R29:150 samples completed in 56.6377s. Avg_time = 0.3776. n_errors = 6
R63:120 samples completed in 44.0386s. Avg_time = 0.3670. n_errors = 8
R41:150 samples completed in 58.4906s. Avg_time = 0.3899. n_errors = 2
R17:100 samples completed in 37.9901s. Avg_time = 0.3799. n_errors = 5
R7:70 samples completed in 26.5551s. Avg_time = 0.3794. n_errors = 2
