/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
rank62:960 samples completed in 161.3332s. Avg_time = 0.1681. n_errors = 0
rank62:1280 samples completed in 215.1058s. Avg_time = 0.1681. n_errors = 0
rank62:1600 samples completed in 271.5411s. Avg_time = 0.1697. n_errors = 0
rank62:1920 samples completed in 326.6311s. Avg_time = 0.1701. n_errors = 0
rank62:2240 samples completed in 381.6865s. Avg_time = 0.1704. n_errors = 0
rank62:2560 samples completed in 437.0264s. Avg_time = 0.1707. n_errors = 0
rank62:2880 samples completed in 492.8268s. Avg_time = 0.1711. n_errors = 0
rank62:3200 samples completed in 546.4968s. Avg_time = 0.1708. n_errors = 0
rank62:3520 samples completed in 601.9685s. Avg_time = 0.1710. n_errors = 0
rank62:3840 samples completed in 655.8949s. Avg_time = 0.1708. n_errors = 0
rank62:4160 samples completed in 709.7961s. Avg_time = 0.1706. n_errors = 0
rank62:4480 samples completed in 763.9981s. Avg_time = 0.1705. n_errors = 1
rank62:4800 samples completed in 817.7821s. Avg_time = 0.1704. n_errors = 1
rank62:5120 samples completed in 870.9242s. Avg_time = 0.1701. n_errors = 1
rank62:5440 samples completed in 923.4362s. Avg_time = 0.1697. n_errors = 1
rank62:5760 samples completed in 976.4208s. Avg_time = 0.1695. n_errors = 1
rank62:6080 samples completed in 1029.0917s. Avg_time = 0.1693. n_errors = 1
rank62:6400 samples completed in 1082.6732s. Avg_time = 0.1692. n_errors = 1
rank62:6720 samples completed in 1135.3972s. Avg_time = 0.1690. n_errors = 1
rank62:7040 samples completed in 1188.6023s. Avg_time = 0.1688. n_errors = 2
rank62:7360 samples completed in 1242.2054s. Avg_time = 0.1688. n_errors = 2
rank62:7680 samples completed in 1296.0114s. Avg_time = 0.1688. n_errors = 2
rank62:8000 samples completed in 1347.4426s. Avg_time = 0.1684. n_errors = 2
rank62:8320 samples completed in 1401.5428s. Avg_time = 0.1685. n_errors = 2
rank62:8640 samples completed in 1455.3340s. Avg_time = 0.1684. n_errors = 2
rank62:8960 samples completed in 1509.1838s. Avg_time = 0.1684. n_errors = 2
rank62:9280 samples completed in 1561.6971s. Avg_time = 0.1683. n_errors = 2
rank62:9600 samples completed in 1616.6917s. Avg_time = 0.1684. n_errors = 2
rank62:9920 samples completed in 1671.6982s. Avg_time = 0.1685. n_errors = 2
rank62:10240 samples completed in 1724.6657s. Avg_time = 0.1684. n_errors = 2
rank62:10560 samples completed in 1779.6668s. Avg_time = 0.1685. n_errors = 2
rank62:10880 samples completed in 1832.4035s. Avg_time = 0.1684. n_errors = 2
rank62:11200 samples completed in 1887.7412s. Avg_time = 0.1685. n_errors = 2
rank62:11520 samples completed in 1939.0043s. Avg_time = 0.1683. n_errors = 2
rank62:11840 samples completed in 1994.9121s. Avg_time = 0.1685. n_errors = 2
rank62:12160 samples completed in 2048.3272s. Avg_time = 0.1684. n_errors = 2
rank62:12480 samples completed in 2101.7294s. Avg_time = 0.1684. n_errors = 2
rank62:12800 samples completed in 2155.0215s. Avg_time = 0.1684. n_errors = 2
rank62:13120 samples completed in 2206.5366s. Avg_time = 0.1682. n_errors = 2
rank62:13440 samples completed in 2261.5100s. Avg_time = 0.1683. n_errors = 2
rank62:13760 samples completed in 2314.0596s. Avg_time = 0.1682. n_errors = 2
rank62:14080 samples completed in 2368.5266s. Avg_time = 0.1682. n_errors = 2
rank62:14400 samples completed in 2424.4911s. Avg_time = 0.1684. n_errors = 2
rank62:14720 samples completed in 2477.1444s. Avg_time = 0.1683. n_errors = 2
rank62:15040 samples completed in 2533.0515s. Avg_time = 0.1684. n_errors = 2
rank62:15360 samples completed in 2588.5781s. Avg_time = 0.1685. n_errors = 2
rank62:15680 samples completed in 2641.3746s. Avg_time = 0.1685. n_errors = 2
rank62:16000 samples completed in 2694.9765s. Avg_time = 0.1684. n_errors = 2
rank62:16320 samples completed in 2750.8471s. Avg_time = 0.1686. n_errors = 2
rank62:16640 samples completed in 2806.0053s. Avg_time = 0.1686. n_errors = 2
rank62:16960 samples completed in 2864.2609s. Avg_time = 0.1689. n_errors = 2
rank62:17280 samples completed in 2922.8961s. Avg_time = 0.1691. n_errors = 2
rank62:17600 samples completed in 2978.2328s. Avg_time = 0.1692. n_errors = 2
rank62:17920 samples completed in 3034.0742s. Avg_time = 0.1693. n_errors = 3
rank62:18240 samples completed in 3091.3912s. Avg_time = 0.1695. n_errors = 3
rank62:18560 samples completed in 3147.2817s. Avg_time = 0.1696. n_errors = 3
rank62:18880 samples completed in 3203.2282s. Avg_time = 0.1697. n_errors = 3
rank62:19200 samples completed in 3258.9088s. Avg_time = 0.1697. n_errors = 3
rank62:19520 samples completed in 3315.7027s. Avg_time = 0.1699. n_errors = 3
rank62:19840 samples completed in 3373.3976s. Avg_time = 0.1700. n_errors = 3
rank62:20160 samples completed in 3427.9846s. Avg_time = 0.1700. n_errors = 3
rank62:20480 samples completed in 3482.6653s. Avg_time = 0.1701. n_errors = 3
rank62:20800 samples completed in 3534.5420s. Avg_time = 0.1699. n_errors = 3
rank62:21120 samples completed in 3584.1765s. Avg_time = 0.1697. n_errors = 4
rank62:21440 samples completed in 3639.1812s. Avg_time = 0.1697. n_errors = 4
rank62:21760 samples completed in 3693.4411s. Avg_time = 0.1697. n_errors = 4
rank62:22080 samples completed in 3747.7869s. Avg_time = 0.1697. n_errors = 4
rank62:22400 samples completed in 3801.3378s. Avg_time = 0.1697. n_errors = 4
rank62:22720 samples completed in 3854.4254s. Avg_time = 0.1696. n_errors = 4
rank62:23040 samples completed in 3907.8110s. Avg_time = 0.1696. n_errors = 4
rank62:23360 samples completed in 3964.8569s. Avg_time = 0.1697. n_errors = 4
rank62:23680 samples completed in 4018.7445s. Avg_time = 0.1697. n_errors = 4
determining kde bandwidth...
[]
rank60:190 samples completed in 30.9554s. Avg_time = 0.1629. n_errors = 0
rank60:510 samples completed in 85.0383s. Avg_time = 0.1667. n_errors = 0
rank60:830 samples completed in 139.3651s. Avg_time = 0.1679. n_errors = 0
rank60:1150 samples completed in 193.8846s. Avg_time = 0.1686. n_errors = 0
rank60:1470 samples completed in 248.9680s. Avg_time = 0.1694. n_errors = 0
rank60:1790 samples completed in 304.4890s. Avg_time = 0.1701. n_errors = 0
rank60:2110 samples completed in 359.7837s. Avg_time = 0.1705. n_errors = 0
rank60:2430 samples completed in 416.5068s. Avg_time = 0.1714. n_errors = 0
rank60:2750 samples completed in 469.8907s. Avg_time = 0.1709. n_errors = 0
rank60:3070 samples completed in 525.8163s. Avg_time = 0.1713. n_errors = 0
rank60:3390 samples completed in 580.0695s. Avg_time = 0.1711. n_errors = 0
rank60:3710 samples completed in 635.7653s. Avg_time = 0.1714. n_errors = 0
rank60:4030 samples completed in 689.6567s. Avg_time = 0.1711. n_errors = 0
rank60:4350 samples completed in 742.9163s. Avg_time = 0.1708. n_errors = 0
rank60:4670 samples completed in 796.3231s. Avg_time = 0.1705. n_errors = 0
rank60:4990 samples completed in 848.8582s. Avg_time = 0.1701. n_errors = 0
rank60:5310 samples completed in 903.2542s. Avg_time = 0.1701. n_errors = 0
rank60:5630 samples completed in 954.9829s. Avg_time = 0.1696. n_errors = 0
rank60:5950 samples completed in 1008.1113s. Avg_time = 0.1694. n_errors = 0
rank60:6270 samples completed in 1059.9911s. Avg_time = 0.1691. n_errors = 0
rank60:6590 samples completed in 1114.0947s. Avg_time = 0.1691. n_errors = 0
rank60:6910 samples completed in 1167.6487s. Avg_time = 0.1690. n_errors = 1
rank60:7230 samples completed in 1219.7683s. Avg_time = 0.1687. n_errors = 1
rank60:7550 samples completed in 1273.5961s. Avg_time = 0.1687. n_errors = 1
rank60:7870 samples completed in 1326.6213s. Avg_time = 0.1686. n_errors = 1
rank60:8190 samples completed in 1380.6344s. Avg_time = 0.1686. n_errors = 1
rank60:8510 samples completed in 1434.1085s. Avg_time = 0.1685. n_errors = 1
rank60:8830 samples completed in 1487.7123s. Avg_time = 0.1685. n_errors = 1
rank60:9150 samples completed in 1540.7651s. Avg_time = 0.1684. n_errors = 1
rank60:9470 samples completed in 1596.4025s. Avg_time = 0.1686. n_errors = 1
rank60:9790 samples completed in 1650.5422s. Avg_time = 0.1686. n_errors = 1
rank60:10110 samples completed in 1703.5547s. Avg_time = 0.1685. n_errors = 1
rank60:10430 samples completed in 1757.9438s. Avg_time = 0.1685. n_errors = 1
rank60:10750 samples completed in 1812.0478s. Avg_time = 0.1686. n_errors = 1
rank60:11070 samples completed in 1867.3012s. Avg_time = 0.1687. n_errors = 1
rank60:11390 samples completed in 1918.8160s. Avg_time = 0.1685. n_errors = 1
rank60:11710 samples completed in 1972.7714s. Avg_time = 0.1685. n_errors = 1
rank60:12030 samples completed in 2027.6676s. Avg_time = 0.1686. n_errors = 1
rank60:12350 samples completed in 2081.0464s. Avg_time = 0.1685. n_errors = 1
rank60:12670 samples completed in 2133.1484s. Avg_time = 0.1684. n_errors = 1
rank60:12990 samples completed in 2186.5612s. Avg_time = 0.1683. n_errors = 1
rank60:13310 samples completed in 2239.7582s. Avg_time = 0.1683. n_errors = 1
rank60:13630 samples completed in 2292.5309s. Avg_time = 0.1682. n_errors = 1
rank60:13950 samples completed in 2346.4753s. Avg_time = 0.1682. n_errors = 1
rank60:14270 samples completed in 2401.3796s. Avg_time = 0.1683. n_errors = 1
rank60:14590 samples completed in 2456.8194s. Avg_time = 0.1684. n_errors = 1
rank60:14910 samples completed in 2509.8398s. Avg_time = 0.1683. n_errors = 1
rank60:15230 samples completed in 2566.1181s. Avg_time = 0.1685. n_errors = 1
rank60:15550 samples completed in 2620.2931s. Avg_time = 0.1685. n_errors = 1
rank60:15870 samples completed in 2674.5214s. Avg_time = 0.1685. n_errors = 1
rank60:16190 samples completed in 2729.1815s. Avg_time = 0.1686. n_errors = 1
rank60:16510 samples completed in 2784.3002s. Avg_time = 0.1686. n_errors = 1
rank60:16830 samples completed in 2839.4379s. Avg_time = 0.1687. n_errors = 1
rank60:17150 samples completed in 2900.6563s. Avg_time = 0.1691. n_errors = 1
rank60:17470 samples completed in 2956.7730s. Avg_time = 0.1692. n_errors = 1
rank60:17790 samples completed in 3011.5555s. Avg_time = 0.1693. n_errors = 1
rank60:18110 samples completed in 3067.7012s. Avg_time = 0.1694. n_errors = 1
rank60:18430 samples completed in 3123.9896s. Avg_time = 0.1695. n_errors = 1
rank60:18750 samples completed in 3180.6811s. Avg_time = 0.1696. n_errors = 1
rank60:19070 samples completed in 3235.5535s. Avg_time = 0.1697. n_errors = 1
rank60:19390 samples completed in 3291.3963s. Avg_time = 0.1697. n_errors = 1
rank60:19710 samples completed in 3349.5971s. Avg_time = 0.1699. n_errors = 1
rank60:20030 samples completed in 3404.3702s. Avg_time = 0.1700. n_errors = 1
rank60:20350 samples completed in 3460.9186s. Avg_time = 0.1701. n_errors = 1
rank60:20670 samples completed in 3513.9315s. Avg_time = 0.1700. n_errors = 1
rank60:20990 samples completed in 3565.3797s. Avg_time = 0.1699. n_errors = 1
rank60:21310 samples completed in 3623.1766s. Avg_time = 0.1700. n_errors = 1
rank60:21630 samples completed in 3678.4705s. Avg_time = 0.1701. n_errors = 1
rank60:21950 samples completed in 3732.2710s. Avg_time = 0.1700. n_errors = 1
rank60:22270 samples completed in 3785.0716s. Avg_time = 0.1700. n_errors = 1
rank60:22590 samples completed in 3838.5649s. Avg_time = 0.1699. n_errors = 1
rank60:22910 samples completed in 3893.5171s. Avg_time = 0.1699. n_errors = 1
rank60:23230 samples completed in 3948.8305s. Avg_time = 0.1700. n_errors = 1
rank60:23550 samples completed in 4003.2386s. Avg_time = 0.1700. n_errors = 1
rank60:23870 samples completed in 4057.2132s. Avg_time = 0.1700. n_errors = 1
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank38:40 samples completed in 11.2979s. Avg_time = 0.2824. n_errors = 0
rank38:360 samples completed in 60.3105s. Avg_time = 0.1675. n_errors = 0
rank38:680 samples completed in 107.3213s. Avg_time = 0.1578. n_errors = 0
rank38:1000 samples completed in 155.7957s. Avg_time = 0.1558. n_errors = 0
rank38:1320 samples completed in 206.1590s. Avg_time = 0.1562. n_errors = 0
rank38:1640 samples completed in 253.4733s. Avg_time = 0.1546. n_errors = 0
rank38:1960 samples completed in 303.6676s. Avg_time = 0.1549. n_errors = 0
rank38:2280 samples completed in 351.9487s. Avg_time = 0.1544. n_errors = 0
rank38:2600 samples completed in 400.8254s. Avg_time = 0.1542. n_errors = 0
rank38:2920 samples completed in 450.4786s. Avg_time = 0.1543. n_errors = 0
rank38:3240 samples completed in 499.0264s. Avg_time = 0.1540. n_errors = 0
rank38:3560 samples completed in 548.9002s. Avg_time = 0.1542. n_errors = 0
rank38:3880 samples completed in 595.8556s. Avg_time = 0.1536. n_errors = 1
rank38:4200 samples completed in 643.2035s. Avg_time = 0.1531. n_errors = 2
rank38:4520 samples completed in 686.8229s. Avg_time = 0.1520. n_errors = 2
rank38:4840 samples completed in 732.2298s. Avg_time = 0.1513. n_errors = 2
rank38:5160 samples completed in 775.6423s. Avg_time = 0.1503. n_errors = 3
rank38:5480 samples completed in 817.3451s. Avg_time = 0.1492. n_errors = 3
rank38:5800 samples completed in 860.4617s. Avg_time = 0.1484. n_errors = 3
rank38:6120 samples completed in 911.1023s. Avg_time = 0.1489. n_errors = 3
rank38:6440 samples completed in 955.2145s. Avg_time = 0.1483. n_errors = 3
rank38:6760 samples completed in 1002.8282s. Avg_time = 0.1483. n_errors = 3
rank38:7080 samples completed in 1049.5353s. Avg_time = 0.1482. n_errors = 3
rank38:7400 samples completed in 1097.7444s. Avg_time = 0.1483. n_errors = 3
rank38:7720 samples completed in 1144.8330s. Avg_time = 0.1483. n_errors = 3
rank38:8040 samples completed in 1192.3626s. Avg_time = 0.1483. n_errors = 3
rank38:8360 samples completed in 1239.2928s. Avg_time = 0.1482. n_errors = 3
rank38:8680 samples completed in 1283.8909s. Avg_time = 0.1479. n_errors = 4
rank38:9000 samples completed in 1332.8648s. Avg_time = 0.1481. n_errors = 4
rank38:9320 samples completed in 1380.3339s. Avg_time = 0.1481. n_errors = 4
rank38:9640 samples completed in 1426.5532s. Avg_time = 0.1480. n_errors = 4
rank38:9960 samples completed in 1472.6838s. Avg_time = 0.1479. n_errors = 4
rank38:10280 samples completed in 1518.7363s. Avg_time = 0.1477. n_errors = 4
rank38:10600 samples completed in 1565.1825s. Avg_time = 0.1477. n_errors = 4
rank38:10920 samples completed in 1612.8620s. Avg_time = 0.1477. n_errors = 4
rank38:11240 samples completed in 1660.5335s. Avg_time = 0.1477. n_errors = 4
rank38:11560 samples completed in 1708.0121s. Avg_time = 0.1478. n_errors = 4
rank38:11880 samples completed in 1754.8185s. Avg_time = 0.1477. n_errors = 4
rank38:12200 samples completed in 1800.2503s. Avg_time = 0.1476. n_errors = 4
rank38:12520 samples completed in 1847.8368s. Avg_time = 0.1476. n_errors = 4
rank38:12840 samples completed in 1895.3111s. Avg_time = 0.1476. n_errors = 4
rank38:13160 samples completed in 1944.0502s. Avg_time = 0.1477. n_errors = 4
rank38:13480 samples completed in 1993.0212s. Avg_time = 0.1479. n_errors = 4
rank38:13800 samples completed in 2039.2222s. Avg_time = 0.1478. n_errors = 4
rank38:14120 samples completed in 2086.9096s. Avg_time = 0.1478. n_errors = 4
rank38:14440 samples completed in 2133.0196s. Avg_time = 0.1477. n_errors = 4
rank38:14760 samples completed in 2179.1528s. Avg_time = 0.1476. n_errors = 4
rank38:15080 samples completed in 2226.8290s. Avg_time = 0.1477. n_errors = 4
rank38:15400 samples completed in 2274.9066s. Avg_time = 0.1477. n_errors = 4
rank38:15720 samples completed in 2323.8302s. Avg_time = 0.1478. n_errors = 4
rank38:16040 samples completed in 2374.4668s. Avg_time = 0.1480. n_errors = 4
rank38:16360 samples completed in 2421.2243s. Avg_time = 0.1480. n_errors = 4
rank38:16680 samples completed in 2468.8893s. Avg_time = 0.1480. n_errors = 4
rank38:17000 samples completed in 2517.0373s. Avg_time = 0.1481. n_errors = 4
rank38:17320 samples completed in 2566.5594s. Avg_time = 0.1482. n_errors = 4
rank38:17640 samples completed in 2614.8921s. Avg_time = 0.1482. n_errors = 4
rank38:17960 samples completed in 2663.2623s. Avg_time = 0.1483. n_errors = 4
rank38:18280 samples completed in 2711.0125s. Avg_time = 0.1483. n_errors = 4
rank38:18600 samples completed in 2760.5063s. Avg_time = 0.1484. n_errors = 4
rank38:18920 samples completed in 2808.5892s. Avg_time = 0.1484. n_errors = 4
rank38:19240 samples completed in 2857.6651s. Avg_time = 0.1485. n_errors = 4
rank38:19560 samples completed in 2904.7463s. Avg_time = 0.1485. n_errors = 5
rank38:19880 samples completed in 2951.6408s. Avg_time = 0.1485. n_errors = 5
rank38:20200 samples completed in 2998.7173s. Avg_time = 0.1485. n_errors = 5
rank38:20520 samples completed in 3045.3247s. Avg_time = 0.1484. n_errors = 5
rank38:20840 samples completed in 3090.4422s. Avg_time = 0.1483. n_errors = 5
rank38:21160 samples completed in 3137.9415s. Avg_time = 0.1483. n_errors = 5
rank38:21480 samples completed in 3181.3083s. Avg_time = 0.1481. n_errors = 5
rank38:21800 samples completed in 3225.1885s. Avg_time = 0.1479. n_errors = 5
rank38:22120 samples completed in 3274.0540s. Avg_time = 0.1480. n_errors = 5
rank38:22440 samples completed in 3320.3486s. Avg_time = 0.1480. n_errors = 5
rank38:22760 samples completed in 3366.7800s. Avg_time = 0.1479. n_errors = 5
rank38:23080 samples completed in 3413.4763s. Avg_time = 0.1479. n_errors = 5
rank38:23400 samples completed in 3459.0570s. Avg_time = 0.1478. n_errors = 5
rank38:23720 samples completed in 3502.8692s. Avg_time = 0.1477. n_errors = 5
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank18:20 samples completed in 6.4732s. Avg_time = 0.3237. n_errors = 0
rank18:340 samples completed in 39.1477s. Avg_time = 0.1151. n_errors = 0
rank18:660 samples completed in 72.2481s. Avg_time = 0.1095. n_errors = 0
rank18:980 samples completed in 105.9503s. Avg_time = 0.1081. n_errors = 0
rank18:1300 samples completed in 140.3106s. Avg_time = 0.1079. n_errors = 0
rank18:1620 samples completed in 172.3224s. Avg_time = 0.1064. n_errors = 0
rank18:1940 samples completed in 204.7591s. Avg_time = 0.1055. n_errors = 0
rank18:2260 samples completed in 239.5711s. Avg_time = 0.1060. n_errors = 0
rank18:2580 samples completed in 273.6694s. Avg_time = 0.1061. n_errors = 0
rank18:2900 samples completed in 311.5196s. Avg_time = 0.1074. n_errors = 0
rank18:3220 samples completed in 345.7823s. Avg_time = 0.1074. n_errors = 0
rank18:3540 samples completed in 379.2368s. Avg_time = 0.1071. n_errors = 0
rank18:3860 samples completed in 413.9744s. Avg_time = 0.1072. n_errors = 0
rank18:4180 samples completed in 446.8723s. Avg_time = 0.1069. n_errors = 0
rank18:4500 samples completed in 479.2091s. Avg_time = 0.1065. n_errors = 0
rank18:4820 samples completed in 512.3193s. Avg_time = 0.1063. n_errors = 0
rank18:5140 samples completed in 547.2338s. Avg_time = 0.1065. n_errors = 0
rank18:5460 samples completed in 580.6636s. Avg_time = 0.1063. n_errors = 0
rank18:5780 samples completed in 613.5554s. Avg_time = 0.1062. n_errors = 0
rank18:6100 samples completed in 645.7194s. Avg_time = 0.1059. n_errors = 1
rank18:6420 samples completed in 677.6497s. Avg_time = 0.1056. n_errors = 1
rank18:6740 samples completed in 710.3873s. Avg_time = 0.1054. n_errors = 1
rank18:7060 samples completed in 744.0279s. Avg_time = 0.1054. n_errors = 1
rank18:7380 samples completed in 774.0905s. Avg_time = 0.1049. n_errors = 1
rank18:7700 samples completed in 807.8865s. Avg_time = 0.1049. n_errors = 1
rank18:8020 samples completed in 841.5400s. Avg_time = 0.1049. n_errors = 1
rank18:8340 samples completed in 875.2601s. Avg_time = 0.1049. n_errors = 1
rank18:8660 samples completed in 908.9948s. Avg_time = 0.1050. n_errors = 1
rank18:8980 samples completed in 941.8053s. Avg_time = 0.1049. n_errors = 1
rank18:9300 samples completed in 974.2651s. Avg_time = 0.1048. n_errors = 1
rank18:9620 samples completed in 1008.3669s. Avg_time = 0.1048. n_errors = 1
rank18:9940 samples completed in 1040.9882s. Avg_time = 0.1047. n_errors = 1
rank18:10260 samples completed in 1074.6155s. Avg_time = 0.1047. n_errors = 1
rank18:10580 samples completed in 1106.8258s. Avg_time = 0.1046. n_errors = 1
rank18:10900 samples completed in 1140.0201s. Avg_time = 0.1046. n_errors = 1
rank18:11220 samples completed in 1172.0011s. Avg_time = 0.1045. n_errors = 1
rank18:11540 samples completed in 1205.5120s. Avg_time = 0.1045. n_errors = 1
rank18:11860 samples completed in 1238.8228s. Avg_time = 0.1045. n_errors = 1
rank18:12180 samples completed in 1271.9247s. Avg_time = 0.1044. n_errors = 1
rank18:12500 samples completed in 1304.5250s. Avg_time = 0.1044. n_errors = 1
rank18:12820 samples completed in 1338.0088s. Avg_time = 0.1044. n_errors = 1
rank18:13140 samples completed in 1370.8516s. Avg_time = 0.1043. n_errors = 1
rank18:13460 samples completed in 1401.9070s. Avg_time = 0.1042. n_errors = 1
rank18:13780 samples completed in 1434.1463s. Avg_time = 0.1041. n_errors = 1
rank18:14100 samples completed in 1467.8134s. Avg_time = 0.1041. n_errors = 1
rank18:14420 samples completed in 1500.1197s. Avg_time = 0.1040. n_errors = 1
rank18:14740 samples completed in 1531.8473s. Avg_time = 0.1039. n_errors = 1
rank18:15060 samples completed in 1564.1160s. Avg_time = 0.1039. n_errors = 1
rank18:15380 samples completed in 1596.6250s. Avg_time = 0.1038. n_errors = 1
rank18:15700 samples completed in 1629.0435s. Avg_time = 0.1038. n_errors = 1
rank18:16020 samples completed in 1661.7056s. Avg_time = 0.1037. n_errors = 1
rank18:16340 samples completed in 1694.8157s. Avg_time = 0.1037. n_errors = 1
rank18:16660 samples completed in 1726.6072s. Avg_time = 0.1036. n_errors = 1
rank18:16980 samples completed in 1759.8004s. Avg_time = 0.1036. n_errors = 1
rank18:17300 samples completed in 1792.8798s. Avg_time = 0.1036. n_errors = 1
rank18:17620 samples completed in 1827.8462s. Avg_time = 0.1037. n_errors = 1
rank18:17940 samples completed in 1861.6087s. Avg_time = 0.1038. n_errors = 2
rank18:18260 samples completed in 1893.0945s. Avg_time = 0.1037. n_errors = 2
rank18:18580 samples completed in 1925.3652s. Avg_time = 0.1036. n_errors = 3
rank18:18900 samples completed in 1956.5761s. Avg_time = 0.1035. n_errors = 4
rank18:19220 samples completed in 1987.7957s. Avg_time = 0.1034. n_errors = 4
rank18:19540 samples completed in 2020.9181s. Avg_time = 0.1034. n_errors = 4
rank18:19860 samples completed in 2054.4928s. Avg_time = 0.1034. n_errors = 4
rank18:20180 samples completed in 2085.5333s. Avg_time = 0.1033. n_errors = 5
rank18:20500 samples completed in 2119.9861s. Avg_time = 0.1034. n_errors = 5
rank18:20820 samples completed in 2151.8038s. Avg_time = 0.1034. n_errors = 5
rank18:21140 samples completed in 2185.2002s. Avg_time = 0.1034. n_errors = 5
rank18:21460 samples completed in 2216.2270s. Avg_time = 0.1033. n_errors = 5
rank18:21780 samples completed in 2250.6671s. Avg_time = 0.1033. n_errors = 5
rank18:22100 samples completed in 2283.3530s. Avg_time = 0.1033. n_errors = 5
rank18:22420 samples completed in 2314.7757s. Avg_time = 0.1032. n_errors = 5
rank18:22740 samples completed in 2347.0369s. Avg_time = 0.1032. n_errors = 5
rank18:23060 samples completed in 2378.9355s. Avg_time = 0.1032. n_errors = 5
rank18:23380 samples completed in 2413.3153s. Avg_time = 0.1032. n_errors = 5
rank18:23700 samples completed in 2445.1238s. Avg_time = 0.1032. n_errors = 5
determining kde bandwidth...
[]
rank22:280 samples completed in 57.3719s. Avg_time = 0.2049. n_errors = 0
rank22:600 samples completed in 111.4465s. Avg_time = 0.1857. n_errors = 0
rank22:920 samples completed in 165.8103s. Avg_time = 0.1802. n_errors = 0
rank22:1240 samples completed in 220.8592s. Avg_time = 0.1781. n_errors = 0
rank22:1560 samples completed in 275.9311s. Avg_time = 0.1769. n_errors = 0
rank22:1880 samples completed in 331.5672s. Avg_time = 0.1764. n_errors = 0
rank22:2200 samples completed in 387.0119s. Avg_time = 0.1759. n_errors = 0
rank22:2520 samples completed in 443.2573s. Avg_time = 0.1759. n_errors = 0
rank22:2840 samples completed in 498.0291s. Avg_time = 0.1754. n_errors = 0
rank22:3160 samples completed in 552.1135s. Avg_time = 0.1747. n_errors = 0
rank22:3480 samples completed in 607.2574s. Avg_time = 0.1745. n_errors = 0
rank22:3800 samples completed in 661.7757s. Avg_time = 0.1742. n_errors = 0
rank22:4120 samples completed in 715.0336s. Avg_time = 0.1736. n_errors = 0
rank22:4440 samples completed in 769.3528s. Avg_time = 0.1733. n_errors = 0
rank22:4760 samples completed in 820.8099s. Avg_time = 0.1724. n_errors = 0
rank22:5080 samples completed in 874.4334s. Avg_time = 0.1721. n_errors = 0
rank22:5400 samples completed in 928.5022s. Avg_time = 0.1719. n_errors = 0
rank22:5720 samples completed in 981.1609s. Avg_time = 0.1715. n_errors = 1
rank22:6040 samples completed in 1034.1338s. Avg_time = 0.1712. n_errors = 1
rank22:6360 samples completed in 1087.8897s. Avg_time = 0.1711. n_errors = 1
rank22:6680 samples completed in 1141.0452s. Avg_time = 0.1708. n_errors = 1
rank22:7000 samples completed in 1193.2693s. Avg_time = 0.1705. n_errors = 1
rank22:7320 samples completed in 1246.6222s. Avg_time = 0.1703. n_errors = 1
rank22:7640 samples completed in 1300.4937s. Avg_time = 0.1702. n_errors = 1
rank22:7960 samples completed in 1353.1580s. Avg_time = 0.1700. n_errors = 1
rank22:8280 samples completed in 1406.2131s. Avg_time = 0.1698. n_errors = 1
rank22:8600 samples completed in 1459.2794s. Avg_time = 0.1697. n_errors = 2
rank22:8920 samples completed in 1513.4404s. Avg_time = 0.1697. n_errors = 2
rank22:9240 samples completed in 1568.6290s. Avg_time = 0.1698. n_errors = 2
rank22:9560 samples completed in 1622.1623s. Avg_time = 0.1697. n_errors = 2
rank22:9880 samples completed in 1676.9240s. Avg_time = 0.1697. n_errors = 2
rank22:10200 samples completed in 1730.1180s. Avg_time = 0.1696. n_errors = 2
rank22:10520 samples completed in 1783.9658s. Avg_time = 0.1696. n_errors = 2
rank22:10840 samples completed in 1839.6076s. Avg_time = 0.1697. n_errors = 2
rank22:11160 samples completed in 1892.6534s. Avg_time = 0.1696. n_errors = 2
rank22:11480 samples completed in 1945.4064s. Avg_time = 0.1695. n_errors = 2
rank22:11800 samples completed in 2000.3626s. Avg_time = 0.1695. n_errors = 2
rank22:12120 samples completed in 2053.4580s. Avg_time = 0.1694. n_errors = 2
rank22:12440 samples completed in 2106.3215s. Avg_time = 0.1693. n_errors = 2
